"Data","Start time","Giorno della settimana","Mese","Meteo previsto","Meteo effettivo","Transato previsto","Transato pianificato","Transato effettivo","Produttività target","Produttività effettiva","Teste Suggerite","Teste Pianificate","Teste Effettive"
"16/08/2021","23:30","Monday","August","04n","","","","","","","","",""
"16/08/2021","23:00","Monday","August","04n","","","","","","","","",""
"16/08/2021","22:30","Monday","August","04n","","","","","","","","",""
"16/08/2021","22:00","Monday","August","04n","","","","","","","","",""
"16/08/2021","21:30","Monday","August","04n","","","","","","","","",""
"16/08/2021","21:00","Monday","August","04n","","","","","","","","",""
"16/08/2021","20:30","Monday","August","10n","","","","","","","","",""
"16/08/2021","20:00","Monday","August","10n","","","","","","","","",""
"16/08/2021","19:30","Monday","August","04n","","","","","","","","",""
"16/08/2021","19:00","Monday","August","04n","","","","","","","","",""
"16/08/2021","18:30","Monday","August","04n","","","","","","","","",""
"16/08/2021","18:00","Monday","August","04n","","","","","","","","",""
"16/08/2021","17:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","17:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","16:30","Monday","August","04d","","","","","","","","",""
"16/08/2021","16:00","Monday","August","04d","","","","","","","","",""
"16/08/2021","15:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","15:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","14:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","14:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","13:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","13:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","12:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","12:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","11:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","11:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","10:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","10:00","Monday","August","10d","","","","","","","","",""
"16/08/2021","09:30","Monday","August","10d","","","","","","","","",""
"16/08/2021","09:00","Monday","August","10d","","","","","","","","",""
"15/08/2021","23:30","Sunday","August","04n","","","","","","","","",""
"15/08/2021","23:00","Sunday","August","04n","","","","","","","","",""
"15/08/2021","22:30","Sunday","August","04n","","","","","","","","",""
"15/08/2021","22:00","Sunday","August","04n","","","","","","","","",""
"15/08/2021","21:30","Sunday","August","04n","","","","","","","","",""
"15/08/2021","21:00","Sunday","August","04n","","","","","","","","",""
"15/08/2021","20:30","Sunday","August","10n","","","","","","","","",""
"15/08/2021","20:00","Sunday","August","10n","","","","38.3","","","","",""
"15/08/2021","19:30","Sunday","August","04n","","","","73.9","","","","",""
"15/08/2021","19:00","Sunday","August","04n","","","","54.8","","","","",""
"15/08/2021","18:30","Sunday","August","04n","","","","86.5","","","","",""
"15/08/2021","18:00","Sunday","August","04n","","","","71.6","","","","",""
"15/08/2021","17:30","Sunday","August","04d","","","","15","","","","",""
"15/08/2021","17:00","Sunday","August","04d","","","","35.1","","","","",""
"15/08/2021","16:30","Sunday","August","10d","","","","8","","","","",""
"15/08/2021","16:00","Sunday","August","10d","","","","37.05","","","","",""
"15/08/2021","15:30","Sunday","August","10d","","","","","","","","",""
"15/08/2021","15:00","Sunday","August","10d","","","","","","","","1",""
"15/08/2021","14:30","Sunday","August","10d","","","","","","","","2",""
"15/08/2021","14:00","Sunday","August","10d","","","","","","","","2",""
"15/08/2021","13:30","Sunday","August","10d","","","","","","","","2",""
"15/08/2021","13:00","Sunday","August","10d","","","","11.9","","","","2",""
"15/08/2021","12:30","Sunday","August","10d","","","","","","","","2",""
"15/08/2021","12:00","Sunday","August","10d","","","","","","","","2",""
"15/08/2021","11:30","Sunday","August","10d","","","","","","","","1",""
"15/08/2021","11:00","Sunday","August","10d","","","","","","","","1",""
"15/08/2021","10:30","Sunday","August","10d","","","","30","","","","",""
"15/08/2021","10:00","Sunday","August","10d","","","","","","","","",""
"15/08/2021","09:30","Sunday","August","10d","","","","","","","","",""
"15/08/2021","09:00","Sunday","August","10d","","","","","","","","",""
"14/08/2021","23:30","Saturday","August","04n","03n","","","","","","","",""
"14/08/2021","23:00","Saturday","August","04n","03n","","","","","","","",""
"14/08/2021","22:30","Saturday","August","04n","03n","","","","","","","",""
"14/08/2021","22:00","Saturday","August","04n","03n","","","","","","","",""
"14/08/2021","21:30","Saturday","August","04n","03n","","","","","","","",""
"14/08/2021","21:00","Saturday","August","04n","03n","","","","","","","",""
"14/08/2021","20:30","Saturday","August","04n","03n","","","","","","","","2"
"14/08/2021","20:00","Saturday","August","04n","03n","","","15.4","","7","","","2"
"14/08/2021","19:30","Saturday","August","04n","03n","","","67.6","","33","","","2"
"14/08/2021","19:00","Saturday","August","04n","03n","","","","","","","","2"
"14/08/2021","18:30","Saturday","August","04n","03n","","","100.8","","50","","","2"
"14/08/2021","18:00","Saturday","August","04n","03n","","","144.15","","72","","","2"
"14/08/2021","17:30","Saturday","August","04d","04d","","","14.5","","14","","","1"
"14/08/2021","17:00","Saturday","August","04d","04d","","","66.55","","66","","","1"
"14/08/2021","16:30","Saturday","August","04d","10d","","","103.15","","103","","","1"
"14/08/2021","16:00","Saturday","August","04d","10d","","","16","","16","","","1"
"14/08/2021","15:30","Saturday","August","04d","10d","","","","","","","","1"
"14/08/2021","15:00","Saturday","August","04d","10d","","","","","","","1","1"
"14/08/2021","14:30","Saturday","August","04d","10d","","","","","","","2","1"
"14/08/2021","14:00","Saturday","August","04d","10d","","","","","","","2","1"
"14/08/2021","13:30","Saturday","August","04d","10d","","","","","","","2","1"
"14/08/2021","13:00","Saturday","August","04d","10d","","","","","","","2","1"
"14/08/2021","12:30","Saturday","August","04d","10d","","","64.7","","64","","2","1"
"14/08/2021","12:00","Saturday","August","04d","10d","","","","","","","2","1"
"14/08/2021","11:30","Saturday","August","10d","10d","","","","","","","2","1"
"14/08/2021","11:00","Saturday","August","10d","10d","","","28.3","","28","","2","1"
"14/08/2021","10:30","Saturday","August","04d","10d","","","23.95","","23","","1","1"
"14/08/2021","10:00","Saturday","August","04d","10d","","","78.7","","78","","1","1"
"14/08/2021","09:30","Saturday","August","10d","10d","","","","","","","","1"
"14/08/2021","09:00","Saturday","August","10d","10d","","","","","","","","1"
"13/08/2021","23:30","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","23:00","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","22:30","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","22:00","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","21:30","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","21:00","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","20:30","Friday","August","03n","04n","","","","","","","",""
"13/08/2021","20:00","Friday","August","03n","04n","","","6.9","","","","",""
"13/08/2021","19:30","Friday","August","04n","03n","","","26.9","","","","",""
"13/08/2021","19:00","Friday","August","04n","03n","","","27.75","","","","",""
"13/08/2021","18:30","Friday","August","04n","04n","","","120.9","","","","",""
"13/08/2021","18:00","Friday","August","04n","04n","","","86.55","","","","",""
"13/08/2021","17:30","Friday","August","04d","04d","","","","","","","",""
"13/08/2021","17:00","Friday","August","04d","04d","","","53.5","","","","",""
"13/08/2021","16:30","Friday","August","04d","04d","","","","","","","",""
"13/08/2021","16:00","Friday","August","04d","04d","","","","","","","",""
"13/08/2021","15:30","Friday","August","10d","04d","","","","","","","",""
"13/08/2021","15:00","Friday","August","10d","04d","","","","","","","2",""
"13/08/2021","14:30","Friday","August","10d","10d","","","","","","","2",""
"13/08/2021","14:00","Friday","August","10d","10d","","","","","","","2",""
"13/08/2021","13:30","Friday","August","10d","10d","","","","","","","2",""
"13/08/2021","13:00","Friday","August","10d","10d","","","","","","","2",""
"13/08/2021","12:30","Friday","August","10d","10d","","","9","","","","2",""
"13/08/2021","12:00","Friday","August","10d","10d","","","12.4","","","","2",""
"13/08/2021","11:30","Friday","August","10d","10d","","","38.5","","","","2",""
"13/08/2021","11:00","Friday","August","10d","10d","","","59.89","","","","2",""
"13/08/2021","10:30","Friday","August","10d","10d","","","34.95","","","","1",""
"13/08/2021","10:00","Friday","August","10d","10d","","","17.78","","","","1",""
"13/08/2021","09:30","Friday","August","10d","10d","","","","","","","",""
"13/08/2021","09:00","Friday","August","10d","10d","","","","","","","",""
"12/08/2021","23:30","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","23:00","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","22:30","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","22:00","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","21:30","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","21:00","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","20:30","Thursday","August","04n","04n","","","","","","","",""
"12/08/2021","20:00","Thursday","August","04n","04n","","","49.05","","","","",""
"12/08/2021","19:30","Thursday","August","04n","10n","","","54.1","","","","",""
"12/08/2021","19:00","Thursday","August","04n","10n","","","37.7","","","","",""
"12/08/2021","18:30","Thursday","August","04n","10n","","","50.9","","","","",""
"12/08/2021","18:00","Thursday","August","04n","10n","","","106.45","","","","",""
"12/08/2021","17:30","Thursday","August","04d","04d","","","127.55","","","","",""
"12/08/2021","17:00","Thursday","August","04d","04d","","","23.48","","","","",""
"12/08/2021","16:30","Thursday","August","04d","04d","","","","","","","",""
"12/08/2021","16:00","Thursday","August","04d","04d","","","","","","","",""
"12/08/2021","15:30","Thursday","August","04d","10d","","","","","","","",""
"12/08/2021","15:00","Thursday","August","04d","10d","","","","","","","1",""
"12/08/2021","14:30","Thursday","August","04d","04d","","","","","","","2",""
"12/08/2021","14:00","Thursday","August","04d","04d","","","","","","","2",""
"12/08/2021","13:30","Thursday","August","10d","10d","","","","","","","2",""
"12/08/2021","13:00","Thursday","August","10d","10d","","","","","","","2",""
"12/08/2021","12:30","Thursday","August","10d","10d","","","36.95","","","","2",""
"12/08/2021","12:00","Thursday","August","10d","10d","","","64.95","","","","2",""
"12/08/2021","11:30","Thursday","August","10d","10d","","","","","","","1",""
"12/08/2021","11:00","Thursday","August","10d","10d","","","34.05","","","","1",""
"12/08/2021","10:30","Thursday","August","10d","10d","","","14.5","","","","",""
"12/08/2021","10:00","Thursday","August","10d","10d","","","32.1","","","","",""
"12/08/2021","09:30","Thursday","August","10d","10d","","","","","","","",""
"12/08/2021","09:00","Thursday","August","10d","10d","","","","","","","",""
"11/08/2021","23:30","Wednesday","August","04n","10n","","","","","","","",""
"11/08/2021","23:00","Wednesday","August","04n","10n","","","","","","","",""
"11/08/2021","22:30","Wednesday","August","10n","10n","","","","","","","",""
"11/08/2021","22:00","Wednesday","August","10n","10n","","","","","","","",""
"11/08/2021","21:30","Wednesday","August","04n","10n","","","","","","","",""
"11/08/2021","21:00","Wednesday","August","04n","10n","","","","","","","",""
"11/08/2021","20:30","Wednesday","August","04n","10n","","","","","","","",""
"11/08/2021","20:00","Wednesday","August","04n","10n","","","","","","","",""
"11/08/2021","19:30","Wednesday","August","10n","10n","","","","","","","",""
"11/08/2021","19:00","Wednesday","August","10n","10n","","","","","","","",""
"11/08/2021","18:30","Wednesday","August","10n","10n","","","","","","","",""
"11/08/2021","18:00","Wednesday","August","10n","10n","","","","","","","",""
"11/08/2021","17:30","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","17:00","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","16:30","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","16:00","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","15:30","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","15:00","Wednesday","August","10d","10d","","","","","","","1",""
"11/08/2021","14:30","Wednesday","August","10d","10d","","","","","","","3",""
"11/08/2021","14:00","Wednesday","August","10d","10d","","","","","","","3",""
"11/08/2021","13:30","Wednesday","August","10d","10d","","","","","","","3",""
"11/08/2021","13:00","Wednesday","August","10d","10d","","","","","","","3",""
"11/08/2021","12:30","Wednesday","August","10d","10d","","","","","","","3",""
"11/08/2021","12:00","Wednesday","August","10d","10d","","","","","","","3",""
"11/08/2021","11:30","Wednesday","August","10d","10d","","","","","","","1",""
"11/08/2021","11:00","Wednesday","August","10d","10d","","","","","","","1",""
"11/08/2021","10:30","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","10:00","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","09:30","Wednesday","August","10d","10d","","","","","","","",""
"11/08/2021","09:00","Wednesday","August","10d","10d","","","","","","","",""
"10/08/2021","23:30","Tuesday","August","04n","10n","","","","","","","",""
"10/08/2021","23:00","Tuesday","August","04n","10n","","","","","","","",""
"10/08/2021","22:30","Tuesday","August","10n","04n","","","","","","","",""
"10/08/2021","22:00","Tuesday","August","10n","04n","","","","","","","","2"
"10/08/2021","21:30","Tuesday","August","04n","04n","","","","","","","","2"
"10/08/2021","21:00","Tuesday","August","04n","04n","","","","","","","","3"
"10/08/2021","20:30","Tuesday","August","04n","04n","","","","","","","","3"
"10/08/2021","20:00","Tuesday","August","04n","04n","","","","","","","","3"
"10/08/2021","19:30","Tuesday","August","04n","04n","","","","","","","","2"
"10/08/2021","19:00","Tuesday","August","04n","04n","","","","","","","","2"
"10/08/2021","18:30","Tuesday","August","04n","04n","","","","","","","","2"
"10/08/2021","18:00","Tuesday","August","04n","04n","","","","","","","","2"
"10/08/2021","17:30","Tuesday","August","04d","04d","","","","","","","","2"
"10/08/2021","17:00","Tuesday","August","04d","04d","","","","","","","","2"
"10/08/2021","16:30","Tuesday","August","04d","10d","","","","","","","","2"
"10/08/2021","16:00","Tuesday","August","04d","10d","","","","","","","","2"
"10/08/2021","15:30","Tuesday","August","04d","10d","","","","","","","","2"
"10/08/2021","15:00","Tuesday","August","04d","10d","","","","","","","1","2"
"10/08/2021","14:30","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","14:00","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","13:30","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","13:00","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","12:30","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","12:00","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","11:30","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","11:00","Tuesday","August","10d","10d","","","","","","","3","4"
"10/08/2021","10:30","Tuesday","August","10d","04d","","","","","","","1","3"
"10/08/2021","10:00","Tuesday","August","10d","04d","","","","","","","1","2"
"10/08/2021","09:30","Tuesday","August","10d","04d","","","","","","","",""
"10/08/2021","09:00","Tuesday","August","10d","04d","","","","","","","",""
"09/08/2021","23:30","Monday","August","10n","","","","","","","","",""
"09/08/2021","23:00","Monday","August","10n","","","","","","","","","1"
"09/08/2021","22:30","Monday","August","10n","","","","","","","","","1"
"09/08/2021","22:00","Monday","August","10n","","","","","","","","","1"
"09/08/2021","21:30","Monday","August","10n","","","","","","","","","1"
"09/08/2021","21:00","Monday","August","10n","","","","","","","","","1"
"09/08/2021","20:30","Monday","August","10n","","","","","","","","","1"
"09/08/2021","20:00","Monday","August","10n","","","","20","","20","","","1"
"09/08/2021","19:30","Monday","August","10n","","","","63.1","","63","","","1"
"09/08/2021","19:00","Monday","August","10n","","","","45","","45","","","1"
"09/08/2021","18:30","Monday","August","10n","","","","122.5","","","","",""
"09/08/2021","18:00","Monday","August","10n","","","","120.6","","","","",""
"09/08/2021","17:30","Monday","August","10d","","","","68.35","","","","",""
"09/08/2021","17:00","Monday","August","10d","","","","56.6","","","","",""
"09/08/2021","16:30","Monday","August","10d","","","","","","","","",""
"09/08/2021","16:00","Monday","August","10d","","","","0","","","","",""
"09/08/2021","15:30","Monday","August","10d","","","","","","","","",""
"09/08/2021","15:00","Monday","August","10d","","","","","","","","","2"
"09/08/2021","14:30","Monday","August","10d","","","","","","","","","3"
"09/08/2021","14:00","Monday","August","10d","","","","","","","","","3"
"09/08/2021","13:30","Monday","August","10d","","","","","","","","","3"
"09/08/2021","13:00","Monday","August","10d","","","","","","","","","3"
"09/08/2021","12:30","Monday","August","10d","","","","5.5","","1","","","3"
"09/08/2021","12:00","Monday","August","10d","","","","38.7","","12","","","3"
"09/08/2021","11:30","Monday","August","10d","","","","94.5","","31","","","3"
"09/08/2021","11:00","Monday","August","10d","","","","","","","","","3"
"09/08/2021","10:30","Monday","August","04d","","","","85.55","","85","","","1"
"09/08/2021","10:00","Monday","August","04d","","","","71.75","","71","","","1"
"09/08/2021","09:30","Monday","August","04d","","","","","","","","",""
"09/08/2021","09:00","Monday","August","04d","","","","","","","","",""
"08/08/2021","23:30","Sunday","August","04n","04n","","","","","","","","1"
"08/08/2021","23:00","Sunday","August","04n","04n","","","","","","","","4"
"08/08/2021","22:30","Sunday","August","04n","04n","","","","","","","","4"
"08/08/2021","22:00","Sunday","August","04n","04n","","","","","","","","4"
"08/08/2021","21:30","Sunday","August","04n","10n","","","","","","","","4"
"08/08/2021","21:00","Sunday","August","04n","10n","","","","","","","","4"
"08/08/2021","20:30","Sunday","August","04n","10n","","","","","","","","4"
"08/08/2021","20:00","Sunday","August","04n","10n","","","25.65","","6","","","4"
"08/08/2021","19:30","Sunday","August","04n","10n","","","56.3","","14","","","4"
"08/08/2021","19:00","Sunday","August","04n","10n","","","130.45","","32","","","4"
"08/08/2021","18:30","Sunday","August","04n","10n","","","29.45","","14","","","2"
"08/08/2021","18:00","Sunday","August","04n","10n","","","149","","74","","","2"
"08/08/2021","17:30","Sunday","August","10d","10d","","","92.7","","46","","","2"
"08/08/2021","17:00","Sunday","August","10d","10d","","","21.7","","21","","1","1"
"08/08/2021","16:30","Sunday","August","10d","10d","","","41.95","","","","1",""
"08/08/2021","16:00","Sunday","August","10d","10d","","","2.1","","","","1",""
"08/08/2021","15:30","Sunday","August","10d","10d","","","","","","","1",""
"08/08/2021","15:00","Sunday","August","10d","10d","","","","","","","3","3"
"08/08/2021","14:30","Sunday","August","10d","10d","","","","","","","3","3"
"08/08/2021","14:00","Sunday","August","10d","10d","","","","","","","3","3"
"08/08/2021","13:30","Sunday","August","10d","10d","","","","","","","3","3"
"08/08/2021","13:00","Sunday","August","10d","10d","","","","","","","3","3"
"08/08/2021","12:30","Sunday","August","10d","10d","","","6.9","","2","","3","3"
"08/08/2021","12:00","Sunday","August","10d","10d","","","10","","3","","3","3"
"08/08/2021","11:30","Sunday","August","10d","10d","","","21.5","","7","","3","3"
"08/08/2021","11:00","Sunday","August","10d","10d","","","38.7","","12","","3","3"
"08/08/2021","10:30","Sunday","August","10d","10d","","","24.55","","","","",""
"08/08/2021","10:00","Sunday","August","10d","10d","","","104.7","","","","",""
"08/08/2021","09:30","Sunday","August","10d","10d","","","","","","","",""
"08/08/2021","09:00","Sunday","August","10d","10d","","","","","","","",""
"07/08/2021","23:30","Saturday","August","04n","","","","","","","","","1"
"07/08/2021","23:00","Saturday","August","04n","","","","","","","","","2"
"07/08/2021","22:30","Saturday","August","04n","","","","","","","","","4"
"07/08/2021","22:00","Saturday","August","04n","","","","","","","","","4"
"07/08/2021","21:30","Saturday","August","04n","","","","","","","","","4"
"07/08/2021","21:00","Saturday","August","04n","","","","","","","","","4"
"07/08/2021","20:30","Saturday","August","04n","","","","","","","","","4"
"07/08/2021","20:00","Saturday","August","04n","","","","81.05","","20","","","4"
"07/08/2021","19:30","Saturday","August","04n","","","","116.85","","38","","","3"
"07/08/2021","19:00","Saturday","August","04n","","","","","","","","","3"
"07/08/2021","18:30","Saturday","August","04n","","","","98.8","","49","","","2"
"07/08/2021","18:00","Saturday","August","04n","","","","242.13","","242","","","1"
"07/08/2021","17:30","Saturday","August","04d","","","","19.25","","19","","","1"
"07/08/2021","17:00","Saturday","August","04d","","","","85.1","","","","1",""
"07/08/2021","16:30","Saturday","August","04d","","","","89.4","","","","1",""
"07/08/2021","16:00","Saturday","August","04d","","","","41.3","","","","1",""
"07/08/2021","15:30","Saturday","August","10d","","","","","","","","1","1"
"07/08/2021","15:00","Saturday","August","10d","","","","","","","","3","1"
"07/08/2021","14:30","Saturday","August","10d","","","","","","","","3","2"
"07/08/2021","14:00","Saturday","August","10d","","","","","","","","3","3"
"07/08/2021","13:30","Saturday","August","10d","","","","","","","","3","3"
"07/08/2021","13:00","Saturday","August","10d","","","","14.4","","4","","3","3"
"07/08/2021","12:30","Saturday","August","10d","","","","44.95","","14","","3","3"
"07/08/2021","12:00","Saturday","August","10d","","","","82.35","","27","","3","3"
"07/08/2021","11:30","Saturday","August","10d","","","","62.5","","31","","2","2"
"07/08/2021","11:00","Saturday","August","10d","","","","12.45","","6","","2","2"
"07/08/2021","10:30","Saturday","August","10d","","","","63.6","","","","",""
"07/08/2021","10:00","Saturday","August","10d","","","","","","","","",""
"07/08/2021","09:30","Saturday","August","10d","","","","","","","","",""
"07/08/2021","09:00","Saturday","August","10d","","","","","","","","",""
"06/08/2021","23:30","Friday","August","04n","","","","","","","","",""
"06/08/2021","23:00","Friday","August","04n","","","","","","","","","3"
"06/08/2021","22:30","Friday","August","10n","","","","","","","","","3"
"06/08/2021","22:00","Friday","August","10n","","","","","","","","","3"
"06/08/2021","21:30","Friday","August","10n","","","","","","","","","3"
"06/08/2021","21:00","Friday","August","10n","","","","","","","","","3"
"06/08/2021","20:30","Friday","August","10n","","","","13","","4","","","3"
"06/08/2021","20:00","Friday","August","10n","","","","97.8","","32","","","3"
"06/08/2021","19:30","Friday","August","10n","","","","99.9","","33","","","3"
"06/08/2021","19:00","Friday","August","10n","","","","135.3","","45","","","3"
"06/08/2021","18:30","Friday","August","04n","","","","165.85","","82","","","2"
"06/08/2021","18:00","Friday","August","04n","","","","235.1","","235","","","1"
"06/08/2021","17:30","Friday","August","04d","","","","106.6","","","","",""
"06/08/2021","17:00","Friday","August","04d","","","","13.25","","","","",""
"06/08/2021","16:30","Friday","August","04d","","","","35.85","","","","",""
"06/08/2021","16:00","Friday","August","04d","","","","","","","","",""
"06/08/2021","15:30","Friday","August","10d","","","","","","","","","1"
"06/08/2021","15:00","Friday","August","10d","","","","","","","","","1"
"06/08/2021","14:30","Friday","August","10d","","","","","","","","","3"
"06/08/2021","14:00","Friday","August","10d","","","","","","","","","3"
"06/08/2021","13:30","Friday","August","10d","","","","","","","","","3"
"06/08/2021","13:00","Friday","August","10d","","","","","","","","","3"
"06/08/2021","12:30","Friday","August","10d","","","","35","","11","","","3"
"06/08/2021","12:00","Friday","August","10d","","","","","","","","","3"
"06/08/2021","11:30","Friday","August","10d","","","","21.5","","7","","","3"
"06/08/2021","11:00","Friday","August","10d","","","","55.3","","18","","","3"
"06/08/2021","10:30","Friday","August","10d","","","","44.8","","","","",""
"06/08/2021","10:00","Friday","August","10d","","","","55.5","","","","",""
"06/08/2021","09:30","Friday","August","10d","","","","","","","","",""
"06/08/2021","09:00","Friday","August","10d","","","","","","","","",""
"05/08/2021","23:30","Thursday","August","","10n","","","","","","","","1"
"05/08/2021","23:00","Thursday","August","","10n","","","","","","","","2"
"05/08/2021","22:30","Thursday","August","","10n","","","","","","","","2"
"05/08/2021","22:00","Thursday","August","","10n","","","","","","","","2"
"05/08/2021","21:30","Thursday","August","","10n","","","","","","","","2"
"05/08/2021","21:00","Thursday","August","","10n","","","","","","","","2"
"05/08/2021","20:30","Thursday","August","","10n","","","","","","","","2"
"05/08/2021","20:00","Thursday","August","","10n","","","6.4","","3","","","2"
"05/08/2021","19:30","Thursday","August","","10n","","","64.8","","32","","","2"
"05/08/2021","19:00","Thursday","August","","10n","","","78.14","","39","","","2"
"05/08/2021","18:30","Thursday","August","","10n","","","145.63","","145","","","1"
"05/08/2021","18:00","Thursday","August","","10n","","","216.02","","216","","","1"
"05/08/2021","17:30","Thursday","August","","10d","","","152","","152","","","1"
"05/08/2021","17:00","Thursday","August","","10d","","","89.37","","89","","","1"
"05/08/2021","16:30","Thursday","August","","10d","","","","","","","","1"
"05/08/2021","16:00","Thursday","August","","10d","","","","","","","","1"
"05/08/2021","15:30","Thursday","August","","10d","","","","","","","","1"
"05/08/2021","15:00","Thursday","August","","10d","","","","","","","","1"
"05/08/2021","14:30","Thursday","August","","10d","","","","","","","","2"
"05/08/2021","14:00","Thursday","August","","10d","","","","","","","","2"
"05/08/2021","13:30","Thursday","August","","10d","","","","","","","","2"
"05/08/2021","13:00","Thursday","August","","10d","","","","","","","","2"
"05/08/2021","12:30","Thursday","August","","10d","","","35.64","","17","","","2"
"05/08/2021","12:00","Thursday","August","","10d","","","12.15","","6","","","2"
"05/08/2021","11:30","Thursday","August","","10d","","","106.07","","53","","","2"
"05/08/2021","11:00","Thursday","August","","10d","","","67.57","","33","","","2"
"05/08/2021","10:30","Thursday","August","","10d","","","123.12","","","","",""
"05/08/2021","10:00","Thursday","August","","10d","","","65.29","","","","",""
"05/08/2021","09:30","Thursday","August","","10d","","","","","","","",""
"05/08/2021","09:00","Thursday","August","","10d","","","","","","","",""
"04/08/2021","23:00","Wednesday","August","","","","","","","","","","3"
"04/08/2021","22:30","Wednesday","August","","","","","","","","","","3"
"04/08/2021","22:00","Wednesday","August","","","","","","","","","","3"
"04/08/2021","21:30","Wednesday","August","","","","","","","","","","3"
"04/08/2021","21:00","Wednesday","August","","","","","","","","","","3"
"04/08/2021","20:30","Wednesday","August","","","","","","","","","","3"
"04/08/2021","20:00","Wednesday","August","","","","","67.45","","22","","","3"
"04/08/2021","19:30","Wednesday","August","","","","","100.17","","33","","","3"
"04/08/2021","19:00","Wednesday","August","","","","","194.57","","64","","","3"
"04/08/2021","18:30","Wednesday","August","","","","","103.97","","103","","","1"
"04/08/2021","18:00","Wednesday","August","","","","","137.12","","137","","","1"
"04/08/2021","17:30","Wednesday","August","","","","","185.79","","","","",""
"04/08/2021","17:00","Wednesday","August","","","","","14","","","","",""
"04/08/2021","16:30","Wednesday","August","","","","","11.5","","","","",""
"04/08/2021","16:00","Wednesday","August","","","","","111.2","","","","",""
"04/08/2021","15:30","Wednesday","August","","","","","","","","","","1"
"04/08/2021","15:00","Wednesday","August","","","","","","","","","","2"
"04/08/2021","14:30","Wednesday","August","","","","","","","","","","2"
"04/08/2021","14:00","Wednesday","August","","","","","","","","","","2"
"04/08/2021","13:30","Wednesday","August","","","","","","","","","","2"
"04/08/2021","13:00","Wednesday","August","","","","","","","","","","2"
"04/08/2021","12:30","Wednesday","August","","","","","37.52","","18","","","2"
"04/08/2021","12:00","Wednesday","August","","","","","55.85","","27","","","2"
"04/08/2021","11:30","Wednesday","August","","","","","160.65","","160","","","1"
"04/08/2021","11:00","Wednesday","August","","","","","81.22","","81","","","1"
"04/08/2021","10:30","Wednesday","August","","","","","110.66","","","","",""
"04/08/2021","10:00","Wednesday","August","","","","","149.25","","","","",""
"03/08/2021","23:30","Tuesday","August","","03n","","","","","","","",""
"03/08/2021","23:00","Tuesday","August","","03n","","","","","","","","4"
"03/08/2021","22:30","Tuesday","August","","04n","","","","","","","","4"
"03/08/2021","22:00","Tuesday","August","","04n","","","","","","","","4"
"03/08/2021","21:30","Tuesday","August","","04n","","","","","","","","4"
"03/08/2021","21:00","Tuesday","August","","04n","","","","","","","","4"
"03/08/2021","20:30","Tuesday","August","","04n","","","45.4","","11","","","4"
"03/08/2021","20:00","Tuesday","August","","04n","","","","","","","","4"
"03/08/2021","19:30","Tuesday","August","","01n","","","96.81","","24","","","4"
"03/08/2021","19:00","Tuesday","August","","01n","","","63.6","","21","","","3"
"03/08/2021","18:30","Tuesday","August","","03d","","","272.58","","272","","","1"
"03/08/2021","18:00","Tuesday","August","","03d","","","212.73","","212","","","1"
"03/08/2021","17:30","Tuesday","August","","03d","","","159.54","","","","",""
"03/08/2021","17:00","Tuesday","August","","03d","","","117.06","","","","",""
"03/08/2021","16:30","Tuesday","August","","02d","","","16.8","","","","",""
